Label,Message
1,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
0,You'll never believe this but i have actually got off at taunton. Wow
0,Long after I quit. I get on only like 5 minutes a day as it is.
0,Watching tv lor...
0,Stupid.its not possible
0,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da."
0,"My planning usually stops at ""find hella weed, smoke hella weed"""
0,is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt? 
0,Have a good evening! Ttyl
0,"No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we're hardcore"
0,* Will be september by then!
0,CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES
0,I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love
0,So no messages. Had food?
0,I am taking you for italian food. How about a pretty dress with no panties? :)
1,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.
1,"This is the 2nd time we have tried 2 contact u. U have won the £750 Pound prize. 2 claim is easy, call 087187272008 NOW1! Only 10p per minute. BT-national-rate."
0,Did you get any gift? This year i didnt get anything. So bad
0,Sorry to be a pain. Is it ok if we meet another night? I spent late afternoon in casualty and that means i haven't done any of y stuff42moro and that includes all my time sheets and that. Sorry. 
0,Then what about further plan?
0,Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.
0,"Sorry, I'll call later"
0,"Y cant u try new invention to fly..i'm not joking.,"
0,That seems unnecessarily affectionate
0,Dunno da next show aft 6 is 850. Toa payoh got 650.
0,Tmr then ü brin lar... Aiya later i come n c lar... Mayb ü neva set properly ü got da help sheet wif ü...
0,I will come tomorrow di
0,SERIOUSLY. TELL HER THOSE EXACT WORDS RIGHT NOW.
0,"Call me, i am senthil from hsbc."
0,Got smaller capacity one? Quite ex...
0,Love you aathi..love u lot..
0,Where are you call me.
0,I accidentally deleted the message. Resend please.
0,This weekend is fine (an excuse not to do too much decorating)
0,Hey check it da. I have listed da.
0,"K so am I, how much for an 8th? Fifty?"
0,Great. I was getting worried about you. Just know that a wonderful and caring person like you will have only the best in life. Know that u r wonderful and God's love is yours.
0,Ard 6 like dat lor.
0,Ok... Let u noe when i leave my house.
1,"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x£150pw to e£nd txt stop"
1,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU
0,"Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please "
1,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.
1,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX
0,Ok.ok ok..then..whats ur todays plan
0,Huh y lei...
0,I guess it is useless calling u 4 something important.
0,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com"
0,Dude how do you like the buff wind.
0,Should i send you naughty pix? :)
0,U coming 2 pick me?
0,Thank you princess! I want to see your nice juicy booty...
0,Yes see ya not on the dot
0,HEY DAS COOL... IKNOW ALL 2 WELLDA PERIL OF STUDENTFINANCIAL CRISIS!SPK 2 U L8R.
0,Haven't left yet so probably gonna be here til dinner
1,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705."
0,Hi. || Do u want | to join me with sts later? || Meeting them at five. || Call u after class.
0,Saw Guys and Dolls last night with Patrick Swayze it was great
0,Oh...i asked for fun. Haha...take care. ü
0,So that means you still think of teju
0,"Sorry, left phone upstairs. OK, might be hectic but would be all my birds with one fell swoop. It's a date."
0,Is there any movie theatre i can go to and watch unlimited movies and just pay once?
1,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!
0,"K, fyi I'm back in my parents' place in south tampa so I might need to do the deal somewhere else"
0,That's good. Lets thank God. Please complete the drug. Have lots of water. And have a beautiful day.
0,* Am on a train back from northampton so i'm afraid not!
0,"Arngd marriage is while u r walkin unfortuntly a snake bites u. bt love marriage is dancing in frnt of d snake &amp; sayin Bite me, bite me."
0,Nope i waiting in sch 4 daddy... 
0,"Sorry vikky, i'm Watching olave mandara movie kano in trishul theatre wit my frnds.."
1,"LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!, you've been charged 35p. Think you can do better? Why not send a video in a MMSto 32323."
0,Whatsup there. Dont u want to sleep
0,Customer place i will call you.
0,"A boy was late 2 home. His father: ""POWER OF FRNDSHIP"""
0,K.i will send in  &lt;#&gt;  min:)
0,Well its not like you actually called someone a punto. That woulda been worse.
0,Lol no. I just need to cash in my nitros. Hurry come on before I crash out!
0,Huh so fast... Dat means u havent finished painting?
0,U don't know how stubborn I am. I didn't even want to go to the hospital. I kept telling Mark I'm not a weak sucker. Hospitals are for weak suckers.
0,"Men always needs a beautiful, intelligent, caring, loving, adjustable, cooperative wife. But the law allows only one wife...."
0,"Yeah there's barely enough room for the two of us, x has too many fucking shoes. Sorry man, see you later"
1,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070
1,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599
0,"Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary"
0,Check mail.i have mailed varma and kept copy to you regarding membership.take care.insha allah.
0,Oh god. I'm gonna Google nearby cliffs now.
0,E admin building there? I might b slightly earlier... I'll call u when i'm reaching...
0,IM LATE TELLMISS IM ON MY WAY
0,Lovely smell on this bus and it ain't tobacco... 
1,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597
0,"Didn't try, g and I decided not to head out"
1,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99
0,Full heat pa:-) i have applyed oil pa.
0,Good morning princess! Happy New Year!
0,Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.
0,Jus finished avatar nigro
0,"Cool, text me when you're ready"
0,Boy you best get yo ass out here quick
0,"Sorry, I'll call later"
1,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs
0,I think chennai well settled?
0,So dont use hook up any how
0,You are right. Meanwhile how's project twins comin up
0,Also fuck you and your family for going to rhode island or wherever the fuck and leaving me all alone the week I have a new bong &gt;:(
0,I'm serious. You are in the money base
0,ARE YOU IN TOWN? THIS IS V. IMPORTANT
0,if you aren't here in the next  &lt;#&gt;  hours imma flip my shit
0,Can... I'm free...
0,"Hey sexy buns ! Have I told you ? I adore you, loverboy. I hope you remember to thank your sister in law for those meatballs *grins* ... i love you, babe"
0,With my sis lor... We juz watched italian job.
0,"If you're still up, maybe leave the credit card so I can get gas when I get back like he told me to"
1,Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!
0,I to am looking forward to all the sex cuddling.. Only two more sleeps 
1,"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply"
0,Oi when you gonna ring
0,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!"
0,Im just wondering what your doing right now?
0,Oh oh... Wasted... Den muz chiong on sat n sun liao...
1,PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04
0,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.
0,Aiya we discuss later lar... Pick ü up at 4 is it?
0,Pls she needs to dat slowly or she will vomit more.
0,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da."
1,"Hi there, 2nights ur lucky night! Uve been invited 2 XCHAT, the Uks wildest chat! Txt CHAT to 86688 now! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs"
0,Love you aathi..love u lot..
0,Don't look back at the building because you have no coat and i don't want you to get more sick. Just hurry home and wear a coat to the gym!!!
0,Oh ya ya. I remember da. .
0,That's y i said it's bad dat all e gals know u... Wat u doing now?
0,So that takes away some money worries
1,URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only
0,Oh ok wait 4 me there... My lect havent finish
0,Or maybe my fat fingers just press all these buttons and it doesn't know what to do.
0,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams
1,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.
0,"K, I might come by tonight then if my class lets out early"
0,hi baby im cruisin with my girl friend what r u up 2? give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx
0,Ard 4 lor...
1,"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties..."
0,Thank god they are in bed!
0,"Me not waking up until 4 in the afternoon, sup"
0,Wish i were with you now!
0,Are you still playing with gautham?
1,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+
1,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic"
0,I love to cuddle! I want to hold you in my strong arms right now...
1,As a Registered Subscriber yr draw 4 a £100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062
0,Hmm...my uncle just informed me that he's paying the school directly. So pls buy food.
0,hope things went well at 'doctors' ;) reminds me i still need 2go.did u c d little thing i left in the lounge?
0,Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx
1,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk"
0,I dont thnk its a wrong calling between us
1,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply"
1,83039 62735=£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541 
